Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Bahara,Panoramic,Penn Masala,null,https://i.scdn.co/image/ab67616d0000b2737b0c0b9fef659cea79da850a,Hindi,https://open.spotify.com/track/388WAWA88apG48Xjy8sEoj
Leja Re,Leja Re,Tanishk Bagchi,null,https://i.scdn.co/image/ab67616d0000b273f7d2a56220308f87f643ef4d,Hindi,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch
Zehnaseeb,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar,null,https://i.scdn.co/image/ab67616d0000b2732025db071cd9dd7e8023e01e,Hindi,https://open.spotify.com/track/3xF15SqY32Mno3UUMBirhU
Saibo,Shor in the City (Original Motion Picture Soundtrack),Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2731aac2079e5047e1bfd1b59d9,Hindi,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
Saturday Saturday,Saturday Saturday,Shaarib Toshi,null,https://i.scdn.co/image/ab67616d0000b273cf1f4aba2ac8c829cee87bcc,Hindi,https://open.spotify.com/track/7MvQQGqYE4r0ucTarmI2Gr
Badri Ki Dulhania (Title Track),Badrinath Ki Dulhania,Dev Negi,null,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,Hindi,https://open.spotify.com/track/2xbvLQBFW7E9232BwMBljb
Tamma Tamma Again,Badrinath Ki Dulhania,Bappi Lahiri,null,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,Hindi,https://open.spotify.com/track/5sqPE9h98DkO5ms20NUiUg
Samjhawan,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Jawad Ahmad,null,https://i.scdn.co/image/ab67616d0000b273118f1494d8f5ebea6cd5e20d,Hindi,https://open.spotify.com/track/4LO5DjN6Tp3UkUvgESuy2t
"Milegi Milegi (From ""Stree"")","Milegi Milegi (From ""Stree"")",Mika Singh,null,https://i.scdn.co/image/ab67616d0000b2736d3eb740a87b5c21d2ac345f,Hindi,https://open.spotify.com/track/52uiJsA4FrtAZlgqxCJwJI
"Hungama Ho Gaya - From ""Queen""","Hungama Ho Gaya (From ""Queen"")",Asha Bhosle,null,https://i.scdn.co/image/ab67616d0000b27343cc942b868b18d9daf2da10,Hindi,https://open.spotify.com/track/79rjiD1oyxeOmqCW1GKlS8
Tamma Tamma Again,Individual (Special Edition),Mixed,null,https://i.scdn.co/image/ab67616d0000b273415da21640b6db99c91e0c07,Hindi,https://open.spotify.com/track/06AzjEqvljiGphKVlV8Sbm
Jagaao Mere Des Ko,Coke Studio India Season 3: Episode 1,A.R. Rahman,null,https://i.scdn.co/image/ab67616d0000b2731a0cfe1df0ea41719c748cf9,Hindi,https://open.spotify.com/track/1MKPjDuBfunRixoPRkXnZ5
Suno Aisha,Aisha (Original Motion Picture Soundtrack),Amit Trivedi,null,https://i.scdn.co/image/ab67616d0000b273c82a4c10b28c394a59f70c0c,Hindi,https://open.spotify.com/track/0MjL7YQ02qH7nxfayhbmfp
Vaaste,Vaaste,Dhvani Bhanushali,null,https://i.scdn.co/image/ab67616d0000b2738dce351c5e4a62c2ea2dd498,Hindi,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
Jham Jham,Jham Jham,Kta Haru,null,https://i.scdn.co/image/ab67616d0000b273a4ee381c5ec5f383ea826974,Nepali,https://open.spotify.com/track/3vcnkcXS2XpJ7OMzrQoJdl
La La La La,Blue Up High,Bluesss,null,https://i.scdn.co/image/ab67616d0000b273b75ece49738c8710907c1ebf,Nepali,https://open.spotify.com/track/09E7K1TC0Z7IU7aFodet5N
Kati Baschau Maiti Kai..,Jharana Sahar,Diwas Gurung,null,https://i.scdn.co/image/ab67616d0000b273308912460a86ef180378e4a9,Nepali,https://open.spotify.com/track/5nRw1VV5J5HO978q857lJa
Kalo Keshma Reli Mai,Kalo Keshma Reli Mai,Dinesh Dhakal,null,https://i.scdn.co/image/ab67616d0000b273da0518147d264ea79d829782,Nepali,https://open.spotify.com/track/0pW3kDsL5AdXJPBTygKzeF
Maachi Kadaile,Rato Mato,Diwas Gurung,null,https://i.scdn.co/image/ab67616d0000b27384bb18e8eea150aeab365b34,Nepali,https://open.spotify.com/track/5dBl5KkV2SzuKOlifxi7ra
Jindagi Sarara,Jindagi Sarara,Sushant Ghimire,null,https://i.scdn.co/image/ab67616d0000b273a7e3116593f4b574c927a8c4,Nepali,https://open.spotify.com/track/0j92krljbnculObxQKwfe9
Love Paryo,Love Paryo,Kta Haru,null,https://i.scdn.co/image/ab67616d0000b2738719fe6c3fb60e16d4b1663e,Nepali,https://open.spotify.com/track/13HyLerQzEObWS0M20h62B
Ranga,Ranga,Rockheads,null,https://i.scdn.co/image/ab67616d0000b27327c36da679ebe098c3c6def2,Nepali,https://open.spotify.com/track/4e9x7bJgI5uyu8zozFL9Mm
Kripaya,Asthir,Pahenlo Batti Muni,null,https://i.scdn.co/image/ab67616d0000b2735688c64cef97c248d346ce57,Nepali,https://open.spotify.com/track/4aBuA0yQsIrBJrsVeeHk41
Laijau Malai,Laijau Malai,Abhaya & The Steam Engines,null,https://i.scdn.co/image/ab67616d0000b273794588a992a826cd5f92ad1e,Nepali,https://open.spotify.com/track/6nJ17EQASzo03mqJofUZIG
Batash,Batash,Shashwot Khadka,null,https://i.scdn.co/image/ab67616d0000b273c3cfb6473bc92b43759df805,Nepali,https://open.spotify.com/track/1A4clpbjUAXFAb3KdEX4Z4
Syndicate,Syndicate - Single,Bipul Chettri,null,https://i.scdn.co/image/ab67616d0000b2730ba0e75dfe96f4e9b6b12ab8,Nepali,https://open.spotify.com/track/0Ai5lxcQ7WfxLtZn6h9PG1
Sajha Ko Bela,Sajha Ko Bela,Trishna Gurung,null,https://i.scdn.co/image/ab67616d0000b273874d9db224ad66d9d798859d,Nepali,https://open.spotify.com/track/6phKZfZLKTHwd8mH6FjPAq
Bagaicha,Galat Nirnaya,Kta Haru,null,https://i.scdn.co/image/ab67616d0000b2733c04d703ab7a9b772c65b303,Nepali,https://open.spotify.com/track/7GDuckAw3a62NZgEI4CMPO
Samarpan,Dhanyavaad,Sabin Rai & The Pharaoh,null,https://i.scdn.co/image/ab67616d0000b27319530671f0680163c5335cee,Nepali,https://open.spotify.com/track/3RuJJHdbvHFhuEtSyCnWa0
Sangai Bachauna,Monkey Temple Nepal,Monkey Temple Nepal,null,https://i.scdn.co/image/ab67616d0000b273a09808880956734e78db1534,Nepali,https://open.spotify.com/track/5shSZpogWRjnSUUUks3nQq
Gahiro,Monkey Temple Nepal,Monkey Temple Nepal,null,https://i.scdn.co/image/ab67616d0000b273a09808880956734e78db1534,Nepali,https://open.spotify.com/track/5PBmMWG5LWmAtriB9ehl8B
Nepali Happy,Back to the Roots,Cadenza Collective,null,https://i.scdn.co/image/ab67616d0000b2730ba4873f0a23994431c1a07a,Nepali,https://open.spotify.com/track/7iyEAl08LbCTkVoTq7MAXG
Life Is Crazy,Wake Up Sid (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,null,https://i.scdn.co/image/ab67616d0000b27302ef23e492fb485d08068845,Hindi,https://open.spotify.com/track/5gN3uHEvCU4Ui6RBCN1lEA
Watermelon Sugar,Fine Line,Harry Styles,null,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,English,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
Girlfriend,Girlfriend,Charlie Puth,null,https://i.scdn.co/image/ab67616d0000b273eeb1236a7d65549de3657457,English,https://open.spotify.com/track/1UNs8AlFM8c0uAkSyjIW3P
I Like Me Better,I met you when I was 18. (the playlist),Lauv,null,https://i.scdn.co/image/ab67616d0000b2735355919e31efac9b14c45c49,English,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
