Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Husn,Husn,Anuv Jain,null,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8,Hindi,https://open.spotify.com/track/0TL0LFcwIBF5eX7arDIKxY
Dil Diyan Gallan,Tiger Zinda Hai,Vishal-Shekhar,null,https://i.scdn.co/image/ab67616d0000b273576521b1bf3ec2fd7fdfcbd5,Hindi,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
Heeriye (feat. Arijit Singh),Heeriye (feat. Arijit Singh),Jasleen Royal,null,https://i.scdn.co/image/ab67616d0000b2734a60872ae145776164540a7f,Hindi,https://open.spotify.com/track/5PUXKVVVQ74C3gl5vKy9Li
Pal,Jalebi (Original Motion Picture Soundtrack),Javed-Mohsin,null,https://i.scdn.co/image/ab67616d0000b2736af2f730852f39102910f7d7,Hindi,https://open.spotify.com/track/3vPN9oPSHUIj1gOzm0haUC
"Iktara (From ""Wake Up Sid"")",I Love You...Forever,Amit Trivedi,null,https://i.scdn.co/image/ab67616d0000b273771fb1d215bd06a944049e10,Hindi,https://open.spotify.com/track/0bmp0lE3ArELHqda9PBMVG
Subhanallah,Yeh Jawaani Hai Deewani,Pritam,null,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,Hindi,https://open.spotify.com/track/0GQngE2rOYvlKwEQjTAsP8
"Tere Hawaale (From ""Laal Singh Chaddha"")","Tere Hawaale (From ""Laal Singh Chaddha"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273336a3ce27714f4f4999da39d,Hindi,https://open.spotify.com/track/4blqlsA1uf2d2I40E90EUC
Maiyya Mainu,Jersey (Original Motion Picture Soundtrack),Sachet Tandon,null,https://i.scdn.co/image/ab67616d0000b273cce734a98bcb8670fd0db8de,Hindi,https://open.spotify.com/track/3ygfdwvBJ2Y5XhJiiHFFZE
Be Intehaan,Race 2 (Original Motion Picture Soundtrack),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b2730df18810131fd56a87a5fc7a,Hindi,https://open.spotify.com/track/6g0HHWLJwfe2PlbgHi8pBj
Mehrama,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,Hindi,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
"O Maahi (From ""Dunki"")","O Maahi (From ""Dunki"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2737506d87e6489c5a93c042523,Hindi,https://open.spotify.com/track/0qQ4IdhjzNr0gJhdMTf2n3
"Tose Naina (From ""Mickey Virus)",Love Dose Arijit Singh,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2732d2263486e48ab1b41ae2466,Hindi,https://open.spotify.com/track/2fMlezwwP5Hr1UwuAknN4o
Phir Le Aya Dil - Reprise,Barfi! (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273352f44aed6f226c6ea28b961,Hindi,https://open.spotify.com/track/7fpWJr5shT90KiCHXKHxch
Tune Jo Na Kaha,New York,Pritam,null,https://i.scdn.co/image/ab67616d0000b273d567bc615d8d891d112c8a35,Hindi,https://open.spotify.com/track/0pw3p4gf5homOkvOGOJulF
Tera Hone Laga Hoon (Lofi Mix),Tera Hone Laga Hoon (Lofi Mix),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b273b872568c31568a573b65cc3d,Hindi,https://open.spotify.com/track/6PEKFVQUBEY2zQEE7bYEpF
Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,Hindi,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
O Saathi,"O Saathi (From ""Baaghi 2"")",Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b2733b7ae221866b5e81daf4483f,Hindi,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
"Tere Bin (From ""Simmba"")","Tere Bin (From ""Simmba"")",Rahat Fateh Ali Khan,null,https://i.scdn.co/image/ab67616d0000b273a44243531404997d687bb415,Hindi,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
Maula Mere Maula,Anwar (Original Motion Picture Soundtrack),Roop Kumar Rathod,null,https://i.scdn.co/image/ab67616d0000b27336163aa83c42e72684a53287,Hindi,https://open.spotify.com/track/5KNuHsIeFtD0oukst77hBi
Kasoor,Kasoor,Prateek Kuhad,null,https://i.scdn.co/image/ab67616d0000b273ae7abe97f7020d657e87bbec,Hindi,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
Baarishein,Baarishein,Anuv Jain,null,https://i.scdn.co/image/ab67616d0000b273d8ca783fa570b57e082f4374,Hindi,https://open.spotify.com/track/3WLJ7D5kh44K5eJ1NqZQ6W
Te Amo (Duet),Dum Maaro Dum,Pritam,null,https://i.scdn.co/image/ab67616d0000b273e39388ba8eadf58476135087,Hindi,https://open.spotify.com/track/3x55c9UVpbURc2T02DLfEM
Kyun Main Jaagoon,Patiala House,Shafqat Amanat Ali,null,https://i.scdn.co/image/ab67616d0000b273086334217996ebabea5bef33,Hindi,https://open.spotify.com/track/6wsMVa2M6Ktea2UbnVoMvO
"Dil Jhoom (From ""Crakk - Jeetegaa Toh Jiyegaa"")","Dil Jhoom (From ""Crakk - Jeetegaa Toh Jiyegaa"")",Tanishk Bagchi,null,https://i.scdn.co/image/ab67616d0000b273cfdb10e5fd7de0021a09a183,Hindi,https://open.spotify.com/track/53QgDRc1bPL1Kke1GemgaE
Pehli Dafa,Pehli Dafa,Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b273afd2bc3f876235be94c0d36d,Hindi,https://open.spotify.com/track/4Tkb7zsDmsawB7S5TpKQV1
O Re Piya,Aaja Nachle,Salim–Sulaiman,null,https://i.scdn.co/image/ab67616d0000b273108d10d84153ff78d2197f62,Hindi,https://open.spotify.com/track/7cWnks0lsRtpAi87COOiXK
Rabba,Heropanti,Mohit Chauhan,null,https://i.scdn.co/image/ab67616d0000b2732317f776cff461790cba7222,Hindi,https://open.spotify.com/track/5jOHD4c6UayVZn9Xm7IvyO
Aaoge Jab Tum,Jab We Met,Rashid Khan,null,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,Hindi,https://open.spotify.com/track/3fWMFwaJil8fD14JCgwbcL
Chidiya,Chidiya,Vilen,null,https://i.scdn.co/image/ab67616d0000b273e1b3131b1ac50e16eb621103,Hindi,https://open.spotify.com/track/7mNZUnDWUDidWBFaUpVtOC
Main Rahoon Ya Na Rahoon,Main Rahoon Ya Na Rahoon,Amaal Mallik,null,https://i.scdn.co/image/ab67616d0000b273899494fd2fbd757674459af3,Hindi,https://open.spotify.com/track/6f3ANRNQ8nCiPZ6VqXqq93
Tum Jo Aaye,Once Upon A Time In Mumbaai,Pritam,null,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f,Hindi,https://open.spotify.com/track/2iZeKe5avjtKVmjfSFkpxd
Hawayein,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273a08a13555e245f7f11aba13f,Hindi,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
Khairiyat,Chhichhore,Pritam,null,https://i.scdn.co/image/ab67616d0000b273eaa6b4bfb5954ee5a5a8ce9e,Hindi,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
Pani da Rang (Male),Putumayo Presents Indian Groove,Ayushmann Khurrana,null,https://i.scdn.co/image/ab67616d0000b273cdcf39be66d8b60a09d2bfe0,Hindi,https://open.spotify.com/track/0ce9G1z2SstCXHJ9gTg6PB
Pehla Pyaar,Kabir Singh,Armaan Malik,null,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a,Hindi,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
