Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Every Second,Every Second,Mina Okabe,null,https://i.scdn.co/image/ab67616d0000b273fc03b97c30ce11e30e65e389,English,https://open.spotify.com/track/6dquCx5KAW5jCgGgoTlghL
Right Now,Midnight Memories (Deluxe),One Direction,null,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,English,https://open.spotify.com/track/1dQQ2QlnvXUehsRUrukKmf
Here With Me,Here With Me,d4vd,null,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11,English,https://open.spotify.com/track/78Sw5GDo6AlGwTwanjXbGh
Make You Mine,Make You Mine,PUBLIC,null,https://i.scdn.co/image/ab67616d0000b2730d0621554b1c6c9dbf3556be,English,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
At My Worst,The Prelude,Pink Sweat$,null,https://i.scdn.co/image/ab67616d0000b27387bb1da05f3491eea3401de5,English,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
Here's Your Perfect,Here's Your Perfect,Jamie Miller,null,https://i.scdn.co/image/ab67616d0000b2730f77b506b28aa892702cc101,English,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,null,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,English,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB
THE SHADE,WHO CARES?,Rex Orange County,null,https://i.scdn.co/image/ab67616d0000b2735b656d32ea6b0b9c54c2d2e0,English,https://open.spotify.com/track/1gH1h30wkQdd9zhY3j7a8T
Wings,Fire Within (Deluxe),Birdy,null,https://i.scdn.co/image/ab67616d0000b2736cf816391f4d0c49d481ee1b,English,https://open.spotify.com/track/2Kz5qeXifBxE0zmuoVchlM
Steal My Girl,FOUR (Deluxe),One Direction,null,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,English,https://open.spotify.com/track/2Bs4jQEGMycglOfWPBqrVG
Know Me Too Well,Know Me Too Well,New Hope Club,null,https://i.scdn.co/image/ab67616d0000b2739aa1a708fbf28913e48f273f,English,https://open.spotify.com/track/3evNCP0dfoI8lXvSF1tRnN
Let Her Go,All the Little Lights (Deluxe),Passenger,null,https://i.scdn.co/image/ab67616d0000b273eb0b18cce8b7f5c9fc1579e7,English,https://open.spotify.com/track/2pUpNOgJBIBCcjyQZQ00qU
All of Me,Love In The Future (Expanded Edition),John Legend,null,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,English,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
Thumbs,EVOLution,Sabrina Carpenter,null,https://i.scdn.co/image/ab67616d0000b273d6641a0296d8d09e416e0acd,English,https://open.spotify.com/track/6WC5fhc9XMaCrUNKNjm9xE
Am I Wrong,Black Star Elephant,Nico & Vinz,null,https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f,English,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ
I Want It That Way,Millennium,Backstreet Boys,null,https://i.scdn.co/image/ab67616d0000b2732160c02bc56f192df0f4986b,English,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
Low (feat. T-Pain),Mail on Sunday,Flo Rida,null,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,English,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J
Blinding Lights,After Hours,The Weeknd,null,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,English,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
Say So,Hot Pink,Doja Cat,null,https://i.scdn.co/image/ab67616d0000b273f14aa81116510d3a6df8432b,English,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,null,https://i.scdn.co/image/ab67616d0000b2732172b607853fa89cefa2beb4,English,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
Sure Thing - Sped Up,Sure Thing (Sped Up),Miguel,null,https://i.scdn.co/image/ab67616d0000b273f2a39a7b2f9b4eb6256d3787,English,https://open.spotify.com/track/559SdaPI7mqy9IQiscuaMj
Cheap Thrills (feat. Sean Paul),This Is Acting,Sia,null,https://i.scdn.co/image/ab67616d0000b273fc36b265066a58e205ecbd5c,English,https://open.spotify.com/track/378iszndTZAR4dH8kwsLC6
Thank You,No Angel,Dido,null,https://i.scdn.co/image/ab67616d0000b2733e5cbf3b3ac5905cb68377d5,English,https://open.spotify.com/track/3yUcJwYu7fXAfqMj9krY6l
Shower,Shower,Becky G,null,https://i.scdn.co/image/ab67616d0000b273f7f5503cfc6a54d31e65b112,English,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ
Sweetest Pie,Sweetest Pie,Megan Thee Stallion,null,https://i.scdn.co/image/ab67616d0000b2731325a9351844f7806a8309c5,English,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh
About Damn Time,Special,Lizzo,null,https://i.scdn.co/image/ab67616d0000b273fe3b1b9cb7183a94e1aafd43,English,https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P
Secret Love Song (feat. Jason Derulo),Get Weird (Expanded Edition),Little Mix,null,https://i.scdn.co/image/ab67616d0000b273995994477ea1ae8097978bf8,English,https://open.spotify.com/track/6KHL1En9v6iNWjcs44mcmU
Photograph,x (Deluxe Edition),Ed Sheeran,null,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,English,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
Don't Blame Me (sped up + reverb) - Remix,Don't Blame Me (sped up + reverb) (Remix),Xanemusic,null,https://i.scdn.co/image/ab67616d0000b27362aea250a7f2d5d7b70294e1,English,https://open.spotify.com/track/1CECbPY2drn0xPxgKMJQBe
Monsters,After Hours (Deluxe),Timeflies,null,https://i.scdn.co/image/ab67616d0000b273faa11136600eb67d1aa9d4fe,English,https://open.spotify.com/track/0hP4gyXuCEA0253P8LnXfw
Heartbreak Anniversary,Heartbreak Anniversary,GIVĒON,null,https://i.scdn.co/image/ab67616d0000b273b0d2119e477ebbb543f19ed7,English,https://open.spotify.com/track/2QfznFotJNZmnIEYFdzE5T
Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,null,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,English,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE
Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,null,https://i.scdn.co/image/ab67616d0000b273fdcd66dc526a25e1555ae81d,English,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,null,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,English,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
New Rules - Freedo Remix,New Rules (Remixes),Dua Lipa,null,https://i.scdn.co/image/ab67616d0000b273cfcad550a66c2256374b6bb5,English,https://open.spotify.com/track/6v5YfAj1plZ2Rbl9FzOOF5
Attention - Oliver Heldens Remix,Attention (Acoustic + Remixes),Charlie Puth,null,https://i.scdn.co/image/ab67616d0000b273106e27ed45e687dba9584179,English,https://open.spotify.com/track/6OgJ4gmyE66Gjs8xDI3eAr
AMAZING,WHO CARES?,Rex Orange County,null,https://i.scdn.co/image/ab67616d0000b2735b656d32ea6b0b9c54c2d2e0,English,https://open.spotify.com/track/3OM6qQmdFV6uy61GIqpRtf
Best Part (feat. H.E.R.),Freudian,Daniel Caesar,null,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,English,https://open.spotify.com/track/1RMJOxR6GRPsBHL8qeC2ux
"Sex, Drugs, Etc.",Chit Chat,Beach Weather,null,https://i.scdn.co/image/ab67616d0000b273d965622035c698fefc8c8a4a,English,https://open.spotify.com/track/7DbdUf8aHSYoliSjO6LZv6
Boy's a liar Pt. 2,Boy's a liar Pt. 2,PinkPantheress,null,https://i.scdn.co/image/ab67616d0000b2739567e1aa41657425d046733b,English,https://open.spotify.com/track/6AQbmUe0Qwf5PZnt4HmTXv
Sofia,Immunity,Clairo,null,https://i.scdn.co/image/ab67616d0000b27333ccb60f9b2785ef691b2fbc,English,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),Social House,null,https://i.scdn.co/image/ab67616d0000b273013314e9861a2c4a796b2176,English,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
Slipping Through My Fingers,The Visitors (Deluxe Edition),ABBA,null,https://i.scdn.co/image/ab67616d0000b27342678f54dfd1d5afb3eea19a,English,https://open.spotify.com/track/6TvxPS4fj4LUdjw2es4g21
Do I Wanna Know?,AM,Arctic Monkeys,null,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,English,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst
